"Plugin","Plugin Name","IP Address","MAC Address","Repository","DNS Name","NetBIOS Name"
"102094","SSH Commands Require Privilege Escalation","10.200.221.70","ce:bd:e4:f4:f9:02","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","10.200.221.70","ce:bd:e4:f4:f9:02","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","10.200.221.71","26:98:c6:34:74:7d","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","10.200.221.71","26:98:c6:34:74:7d","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","10.200.221.72","f6:ec:56:40:85:8f","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","10.200.221.72","f6:ec:56:40:85:8f","ms.vicksburg-0012.erdc.usace - v4","",""
"110723","Target Credential Status by Authentication Protocol - No Credentials Provided","134.164.23.10","","ms.vicksburg-0012.erdc.usace - v4","ns1.erdc.dren.mil",""
"21745","Authentication Failure - Local Checks Not Run","134.164.50.82","","ms.vicksburg-0012.erdc.usace - v4","rvdgfw-f.erdc.dren.mil",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.50.82","","ms.vicksburg-0012.erdc.usace - v4","rvdgfw-f.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.64.30","58:ef:68:e7:a7:68","ms.vicksburg-0012.erdc.usace - v4","gslmwt-wd-s7412.erdc.dren.mil","UNKNOWN\GSLMMS-MN-S8700"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.64.30","58:ef:68:e7:a7:68","ms.vicksburg-0012.erdc.usace - v4","gslmwt-wd-s7412.erdc.dren.mil","UNKNOWN\GSLMMS-MN-S8700"
"21745","Authentication Failure - Local Checks Not Run","134.164.99.28","60:38:e0:d4:32:db","ms.vicksburg-0012.erdc.usace - v4","gslmsb-wn-s8579.erdc.dren.mil","ERDC\GSLCDP-MN-2861H"
"102094","SSH Commands Require Privilege Escalation","134.164.99.28","60:38:e0:d4:32:db","ms.vicksburg-0012.erdc.usace - v4","gslmsb-wn-s8579.erdc.dren.mil","ERDC\GSLCDP-MN-2861H"
"21745","Authentication Failure - Local Checks Not Run","134.164.107.75","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\CHL-N10850-75"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.107.75","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\CHL-N10850-75"
"102094","SSH Commands Require Privilege Escalation","134.164.109.57","00:3e:e1:c9:d5:82","ms.vicksburg-0012.erdc.usace - v4","chlcjm-wd-s8510.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.109.57","00:3e:e1:c9:d5:82","ms.vicksburg-0012.erdc.usace - v4","chlcjm-wd-s8510.erdc.dren.mil",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.129.46","0c:c4:7a:69:86:7d","ms.vicksburg-0012.erdc.usace - v4","","FRF\PEELER"
"21745","Authentication Failure - Local Checks Not Run","134.164.129.90","","ms.vicksburg-0012.erdc.usace - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.129.90","","ms.vicksburg-0012.erdc.usace - v4","",""
"21745","Authentication Failure - Local Checks Not Run","134.164.129.171","","ms.vicksburg-0012.erdc.usace - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.129.171","","ms.vicksburg-0012.erdc.usace - v4","",""
"21745","Authentication Failure - Local Checks Not Run","134.164.129.172","","ms.vicksburg-0012.erdc.usace - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.129.172","","ms.vicksburg-0012.erdc.usace - v4","",""
"21745","Authentication Failure - Local Checks Not Run","134.164.129.174","18:03:73:40:75:1d","ms.vicksburg-0012.erdc.usace - v4","","WORKGROUP\CHLRM-WD-6362C"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.129.174","18:03:73:40:75:1d","ms.vicksburg-0012.erdc.usace - v4","","WORKGROUP\CHLRM-WD-6362C"
"102094","SSH Commands Require Privilege Escalation","134.164.129.237","f8:b1:56:d8:ba:c5","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.129.237","f8:b1:56:d8:ba:c5","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.168.27","58:ef:68:e7:42:c8","ms.vicksburg-0012.erdc.usace - v4","gsljdg-mn-s1644.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.168.27","58:ef:68:e7:42:c8","ms.vicksburg-0012.erdc.usace - v4","gsljdg-mn-s1644.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.184.41","00:3e:e1:c9:b1:85","ms.vicksburg-0012.erdc.usace - v4","itljxh-wn-2475g.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.184.41","00:3e:e1:c9:b1:85","ms.vicksburg-0012.erdc.usace - v4","itljxh-wn-2475g.erdc.dren.mil",""
"21745","Authentication Failure - Local Checks Not Run","134.164.184.51","","ms.vicksburg-0012.erdc.usace - v4","itlka9-wn-2524h.erdc.dren.mil",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.184.51","","ms.vicksburg-0012.erdc.usace - v4","itlka9-wn-2524h.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.184.67","00:3e:e1:c2:da:f2","ms.vicksburg-0012.erdc.usace - v4","itldm0-wn-6927h.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.184.67","00:3e:e1:c2:da:f2","ms.vicksburg-0012.erdc.usace - v4","itldm0-wn-6927h.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.184.76","d0:81:7a:d9:0c:06","ms.vicksburg-0012.erdc.usace - v4","itljsc-md-2959g.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.184.76","d0:81:7a:d9:0c:06","ms.vicksburg-0012.erdc.usace - v4","itljsc-md-2959g.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.184.88","d0:81:7a:d6:a9:b8","ms.vicksburg-0012.erdc.usace - v4","itlipb-wn-6906h.erdc.dren.mil","UNKNOWN\ITLGRH-MD-2855H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.184.88","d0:81:7a:d6:a9:b8","ms.vicksburg-0012.erdc.usace - v4","itlipb-wn-6906h.erdc.dren.mil","UNKNOWN\ITLGRH-MD-2855H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.188.30","14:b3:1f:21:7d:12","ms.vicksburg-0012.erdc.usace - v4","itlasm-wd-2044g.erdc.dren.mil","ERDC\ITLASM-WD-2044G"
"102094","SSH Commands Require Privilege Escalation","134.164.190.3","a0:ce:c8:14:f1:6b","ms.vicksburg-0012.erdc.usace - v4","itl-bpilate.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.190.3","a0:ce:c8:14:f1:6b","ms.vicksburg-0012.erdc.usace - v4","itl-bpilate.erdc.dren.mil",""
"21745","Authentication Failure - Local Checks Not Run","134.164.190.11","","ms.vicksburg-0012.erdc.usace - v4","itllda-wd-s0940.erdc.dren.mil","UNKNOWN\ITLMBP-MD-Q5299"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.190.11","","ms.vicksburg-0012.erdc.usace - v4","itllda-wd-s0940.erdc.dren.mil","UNKNOWN\ITLMBP-MD-Q5299"
"102094","SSH Commands Require Privilege Escalation","134.164.204.37","78:7b:8a:dc:7a:69","ms.vicksburg-0012.erdc.usace - v4","el1kbd-wd-57379.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.204.37","78:7b:8a:dc:7a:69","ms.vicksburg-0012.erdc.usace - v4","el1kbd-wd-57379.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.212.31","60:03:08:96:34:a0","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.31","60:03:08:96:34:a0","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.212.35","b2:64:4a:aa:1f:7d","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.35","b2:64:4a:aa:1f:7d","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.212.128","a4:83:e7:ae:6f:cc","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLDP8-MN-6018H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.128","a4:83:e7:ae:6f:cc","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLDP8-MN-6018H"
"102094","SSH Commands Require Privilege Escalation","134.164.212.131","82:9d:10:69:60:04","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLSCG-MN-1024H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.131","82:9d:10:69:60:04","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLSCG-MN-1024H"
"102094","SSH Commands Require Privilege Escalation","134.164.212.154","d6:ec:e1:7a:e0:58","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\EL1NGV-MN-2396H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.154","d6:ec:e1:7a:e0:58","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\EL1NGV-MN-2396H"
"102094","SSH Commands Require Privilege Escalation","134.164.212.163","82:13:11:84:28:00","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLMFH-MN-S3358"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.163","82:13:11:84:28:00","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLMFH-MN-S3358"
"102094","SSH Commands Require Privilege Escalation","134.164.212.166","02:18:98:0a:6e:48","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLCC5-MN-2201H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.166","02:18:98:0a:6e:48","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLCC5-MN-2201H"
"21745","Authentication Failure - Local Checks Not Run","134.164.212.172","60:f2:62:0f:35:39","ms.vicksburg-0012.erdc.usace - v4","","ERDC\ITLAN9-WD-5C81D"
"102094","SSH Commands Require Privilege Escalation","134.164.212.174","3a:f9:d3:a6:08:31","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLCDB-MN-2854H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.174","3a:f9:d3:a6:08:31","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLCDB-MN-2854H"
"102094","SSH Commands Require Privilege Escalation","134.164.212.176","82:9e:21:84:b4:05","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CHLTH9-MN-3455G"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.176","82:9e:21:84:b4:05","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CHLTH9-MN-3455G"
"102094","SSH Commands Require Privilege Escalation","134.164.212.179","82:b9:e3:e3:e4:01","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.179","82:b9:e3:e3:e4:01","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.212.180","0e:a9:04:8e:86:3e","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.180","0e:a9:04:8e:86:3e","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.212.181","82:47:d2:84:38:00","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.181","82:47:d2:84:38:00","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.212.185","02:18:98:42:23:2d","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CRLDKW-MN-R1581"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.185","02:18:98:42:23:2d","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CRLDKW-MN-R1581"
"102094","SSH Commands Require Privilege Escalation","134.164.212.191","f0:18:98:42:0d:a2","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.191","f0:18:98:42:0d:a2","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.212.199","06:b3:01:ca:8f:a9","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.199","06:b3:01:ca:8f:a9","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.212.203","02:9c:4a:b9:63:0e","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.203","02:9c:4a:b9:63:0e","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.212.204","82:dc:7b:02:28:04","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLJQC-MD-4590H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.204","82:dc:7b:02:28:04","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLJQC-MD-4590H"
"102094","SSH Commands Require Privilege Escalation","134.164.212.211","82:da:7b:81:9c:05","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLDLD-MN-4227H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.211","82:da:7b:81:9c:05","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLDLD-MN-4227H"
"102094","SSH Commands Require Privilege Escalation","134.164.212.215","72:0f:c1:63:e4:95","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.215","72:0f:c1:63:e4:95","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.212.223","82:9c:c0:ea:44:01","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLDRS-MN-3325G"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.223","82:9c:c0:ea:44:01","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLDRS-MN-3325G"
"117885","Target Credential Issues by Authentication Protocol - Intermittent Authentication Failure","134.164.212.223","82:9c:c0:ea:44:01","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLDRS-MN-3325G"
"102094","SSH Commands Require Privilege Escalation","134.164.212.225","88:e9:fe:83:c0:11","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CRLBAW-MN-R1565"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.225","88:e9:fe:83:c0:11","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CRLBAW-MN-R1565"
"102094","SSH Commands Require Privilege Escalation","134.164.212.226","82:9d:11:88:28:04","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.226","82:9d:11:88:28:04","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.212.232","82:17:01:4d:61:c1","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLLAK-MN-S0308"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.232","82:17:01:4d:61:c1","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLLAK-MN-S0308"
"102094","SSH Commands Require Privilege Escalation","134.164.212.234","02:18:98:9d:0c:01","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CRLMJS-MN-R1761"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.234","02:18:98:9d:0c:01","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CRLMJS-MN-R1761"
"102094","SSH Commands Require Privilege Escalation","134.164.212.236","82:99:14:a2:ac:00","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLALW-MN-6017H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.236","82:99:14:a2:ac:00","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLALW-MN-6017H"
"102094","SSH Commands Require Privilege Escalation","134.164.212.237","82:0f:22:44:3e:81","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLPGR-MN-S0057"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.237","82:0f:22:44:3e:81","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLPGR-MN-S0057"
"102094","SSH Commands Require Privilege Escalation","134.164.212.245","82:0e:55:82:10:00","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.245","82:0e:55:82:10:00","ms.vicksburg-0012.erdc.usace - v4","",""
"21745","Authentication Failure - Local Checks Not Run","134.164.212.247","82:72:21:e8:5c:04","ms.vicksburg-0012.erdc.usace - v4","","ERDC\ITLACS-MN-2354H"
"102094","SSH Commands Require Privilege Escalation","134.164.212.247","82:72:21:e8:5c:04","ms.vicksburg-0012.erdc.usace - v4","","ERDC\ITLACS-MN-2354H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.247","82:72:21:e8:5c:04","ms.vicksburg-0012.erdc.usace - v4","","ERDC\ITLACS-MN-2354H"
"102094","SSH Commands Require Privilege Escalation","134.164.212.250","ee:49:a9:89:ec:04","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.250","ee:49:a9:89:ec:04","ms.vicksburg-0012.erdc.usace - v4","",""
"21745","Authentication Failure - Local Checks Not Run","134.164.213.9","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\ITLSEG-WN-S6090"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.213.9","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\ITLSEG-WN-S6090"
"102094","SSH Commands Require Privilege Escalation","134.164.213.11","d2:46:1f:e5:cc:7d","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLMCK-MN-S6696"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.213.11","d2:46:1f:e5:cc:7d","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLMCK-MN-S6696"
"102094","SSH Commands Require Privilege Escalation","134.164.213.31","0e:85:90:20:64:d9","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.213.31","0e:85:90:20:64:d9","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.213.58","20:c9:d0:45:97:a7","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.213.58","20:c9:d0:45:97:a7","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.213.70","fa:ff:c2:35:e6:77","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.213.70","fa:ff:c2:35:e6:77","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.213.98","24:f5:a2:5d:33:c7","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.213.98","24:f5:a2:5d:33:c7","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.213.102","06:7d:da:aa:c3:b3","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.213.102","06:7d:da:aa:c3:b3","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.213.114","82:dc:3c:4a:c8:00","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLBDB-MD-4426H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.213.114","82:dc:3c:4a:c8:00","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLBDB-MD-4426H"
"21745","Authentication Failure - Local Checks Not Run","134.164.213.115","","ms.vicksburg-0012.erdc.usace - v4","","WORKGROUP\GSLMDB-MD-P8606"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.213.115","","ms.vicksburg-0012.erdc.usace - v4","","WORKGROUP\GSLMDB-MD-P8606"
"102094","SSH Commands Require Privilege Escalation","134.164.213.195","82:18:c1:c1:5c:01","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLCAH-MN-6924H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.213.195","82:18:c1:c1:5c:01","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLCAH-MN-6924H"
"102094","SSH Commands Require Privilege Escalation","134.164.213.202","0e:22:fb:13:e0:87","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.213.202","0e:22:fb:13:e0:87","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.213.210","f0:18:98:37:48:23","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.213.210","f0:18:98:37:48:23","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.213.220","82:81:78:87:ac:04","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLAIR-MN-Q9742"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.213.220","82:81:78:87:ac:04","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLAIR-MN-Q9742"
"102094","SSH Commands Require Privilege Escalation","134.164.213.237","82:17:01:7d:3f:41","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLAR9-MN-Q8455"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.213.237","82:17:01:7d:3f:41","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLAR9-MN-Q8455"
"21745","Authentication Failure - Local Checks Not Run","134.164.213.247","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\ITLSC9-MD-Q3135"
"102094","SSH Commands Require Privilege Escalation","134.164.222.2","f8:ff:c2:43:b4:e0","ms.vicksburg-0012.erdc.usace - v4","gsljdc-wn-q3619.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.222.2","f8:ff:c2:43:b4:e0","ms.vicksburg-0012.erdc.usace - v4","gsljdc-wn-q3619.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.222.7","90:9c:4a:c3:85:3d","ms.vicksburg-0012.erdc.usace - v4","itljdk-wd-p8405.erdc.dren.mil","ERDC\EL1IAK-WN-5081H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.222.7","90:9c:4a:c3:85:3d","ms.vicksburg-0012.erdc.usace - v4","itljdk-wd-p8405.erdc.dren.mil","ERDC\EL1IAK-WN-5081H"
"117885","Target Credential Issues by Authentication Protocol - Intermittent Authentication Failure","134.164.222.7","90:9c:4a:c3:85:3d","ms.vicksburg-0012.erdc.usace - v4","itljdk-wd-p8405.erdc.dren.mil","ERDC\EL1IAK-WN-5081H"
"102094","SSH Commands Require Privilege Escalation","134.164.222.10","a4:83:e7:69:9f:fc","ms.vicksburg-0012.erdc.usace - v4","gsljds-wn-4120h.erdc.dren.mil","UNKNOWN\GSLKLK-MN-4530H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.222.10","a4:83:e7:69:9f:fc","ms.vicksburg-0012.erdc.usace - v4","gsljds-wn-4120h.erdc.dren.mil","UNKNOWN\GSLKLK-MN-4530H"
"117885","Target Credential Issues by Authentication Protocol - Intermittent Authentication Failure","134.164.222.10","a4:83:e7:69:9f:fc","ms.vicksburg-0012.erdc.usace - v4","gsljds-wn-4120h.erdc.dren.mil","UNKNOWN\GSLKLK-MN-4530H"
"102094","SSH Commands Require Privilege Escalation","134.164.222.15","3c:22:fb:13:e0:87","ms.vicksburg-0012.erdc.usace - v4","itlhrd-wn-1216g.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.222.15","3c:22:fb:13:e0:87","ms.vicksburg-0012.erdc.usace - v4","itlhrd-wn-1216g.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.222.24","14:7d:da:6a:b9:12","ms.vicksburg-0012.erdc.usace - v4","gslmlb-wn-q8244.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.222.24","14:7d:da:6a:b9:12","ms.vicksburg-0012.erdc.usace - v4","gslmlb-wn-q8244.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.222.38","38:f9:d3:90:2c:1a","ms.vicksburg-0012.erdc.usace - v4","gslwmh-wn-s6873.erdc.dren.mil","UNKNOWN\GSLZBM-MN-1945H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.222.38","38:f9:d3:90:2c:1a","ms.vicksburg-0012.erdc.usace - v4","gslwmh-wn-s6873.erdc.dren.mil","UNKNOWN\GSLZBM-MN-1945H"
"102094","SSH Commands Require Privilege Escalation","134.164.222.47","8c:85:90:c2:6a:77","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.222.47","8c:85:90:c2:6a:77","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.222.88","dc:a9:04:87:03:d1","ms.vicksburg-0012.erdc.usace - v4","chlmah-wn-5300h.erdc.dren.mil","UNKNOWN\EL1CRM-MN-S8339"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.222.88","dc:a9:04:87:03:d1","ms.vicksburg-0012.erdc.usace - v4","chlmah-wn-5300h.erdc.dren.mil","UNKNOWN\EL1CRM-MN-S8339"
"102094","SSH Commands Require Privilege Escalation","134.164.222.93","4c:20:b8:eb:0e:82","ms.vicksburg-0012.erdc.usace - v4","chlrej-wn-3879g.erdc.dren.mil","UNKNOWN\ITLDCS-MD-1675J"
